owner,repo,issue_id,id,node_id,url,actor_id,event,commit_id,created_at,label_name,label_color,performed_via_github_app,rename_from,rename_to,review_requester_id,requested_reviewer_id,assignee_id,assigner_id,events_url,commit_url
arjunattam,vscode-chat,584673091,3153029221,MDE1OlN1YnNjcmliZWRFdmVudDMxNTMwMjkyMjE=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153029221,8161247,subscribed,NA,2020-03-22T20:06:25Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/461/events,NA
arjunattam,vscode-chat,582015677,3131636640,MDEyOkxhYmVsZWRFdmVudDMxMzE2MzY2NDA=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3131636640,49699333,labeled,NA,2020-03-16T05:32:13Z,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/460/events,NA
arjunattam,vscode-chat,582015677,3153031526,MDExOkNsb3NlZEV2ZW50MzE1MzAzMTUyNg==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031526,284612,closed,NA,2020-03-22T20:09:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/460/events,NA
arjunattam,vscode-chat,582015677,3153031612,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQzMTUzMDMxNjEy,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031612,49699333,head_ref_deleted,NA,2020-03-22T20:09:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/460/events,NA
arjunattam,vscode-chat,581220379,3129401455,MDEyOkxhYmVsZWRFdmVudDMxMjk0MDE0NTU=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3129401455,49699333,labeled,NA,2020-03-14T13:58:30Z,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/459/events,NA
arjunattam,vscode-chat,581220379,3153031525,MDExOkNsb3NlZEV2ZW50MzE1MzAzMTUyNQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031525,284612,closed,NA,2020-03-22T20:09:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/459/events,NA
arjunattam,vscode-chat,581220379,3153031618,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQzMTUzMDMxNjE4,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031618,49699333,head_ref_deleted,NA,2020-03-22T20:09:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/459/events,NA
arjunattam,vscode-chat,580713341,3155436239,MDE3OlVuc3Vic2NyaWJlZEV2ZW50MzE1NTQzNjIzOQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3155436239,1753010,unsubscribed,NA,2020-03-23T14:20:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,580713341,3155436390,MDE1OlN1YnNjcmliZWRFdmVudDMxNTU0MzYzOTA=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3155436390,1753010,subscribed,NA,2020-03-23T14:20:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,580713341,3156159984,MDE0Ok1lbnRpb25lZEV2ZW50MzE1NjE1OTk4NA==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3156159984,284612,mentioned,NA,2020-03-23T16:58:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,580713341,3156159989,MDE1OlN1YnNjcmliZWRFdmVudDMxNTYxNTk5ODk=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3156159989,284612,subscribed,NA,2020-03-23T16:58:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,580713341,3391429981,MDE0Ok1lbnRpb25lZEV2ZW50MzM5MTQyOTk4MQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3391429981,284612,mentioned,NA,2020-06-01T03:55:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,580713341,3391429983,MDE1OlN1YnNjcmliZWRFdmVudDMzOTE0Mjk5ODM=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3391429983,284612,subscribed,NA,2020-06-01T03:55:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,580713341,3398585599,MDE0Ok1lbnRpb25lZEV2ZW50MzM5ODU4NTU5OQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3398585599,4422908,mentioned,NA,2020-06-02T16:49:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,580713341,3398585602,MDE1OlN1YnNjcmliZWRFdmVudDMzOTg1ODU2MDI=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3398585602,4422908,subscribed,NA,2020-06-02T16:49:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/458/events,NA
arjunattam,vscode-chat,553766158,3048868345,MDE0Ok1lbnRpb25lZEV2ZW50MzA0ODg2ODM0NQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3048868345,42704409,mentioned,NA,2020-02-18T21:19:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/455/events,NA
arjunattam,vscode-chat,553766158,3048868349,MDE1OlN1YnNjcmliZWRFdmVudDMwNDg4NjgzNDk=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3048868349,42704409,subscribed,NA,2020-02-18T21:19:47Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/455/events,NA
arjunattam,vscode-chat,553766158,3061263845,MDE0Ok1lbnRpb25lZEV2ZW50MzA2MTI2Mzg0NQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3061263845,29736440,mentioned,NA,2020-02-21T17:15:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/455/events,NA
arjunattam,vscode-chat,553766158,3061263849,MDE1OlN1YnNjcmliZWRFdmVudDMwNjEyNjM4NDk=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3061263849,29736440,subscribed,NA,2020-02-21T17:15:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/455/events,NA
arjunattam,vscode-chat,553766158,3061263854,MDE0Ok1lbnRpb25lZEV2ZW50MzA2MTI2Mzg1NA==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3061263854,42704409,mentioned,NA,2020-02-21T17:15:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/455/events,NA
arjunattam,vscode-chat,553766158,3061263860,MDE1OlN1YnNjcmliZWRFdmVudDMwNjEyNjM4NjA=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3061263860,42704409,subscribed,NA,2020-02-21T17:15:45Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/455/events,NA
arjunattam,vscode-chat,553766158,3441290345,MDExOkNsb3NlZEV2ZW50MzQ0MTI5MDM0NQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3441290345,284612,closed,NA,2020-06-14T00:55:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/455/events,NA
arjunattam,vscode-chat,518710325,2776771035,MDExOk1lcmdlZEV2ZW50Mjc3Njc3MTAzNQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2776771035,284612,merged,c429d84d00e2bd4c86a5d5a2b3139e4396affa0a,2019-11-06T20:27:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/450/events,https://api.github.com/repos/arjunattam/vscode-chat/commits/c429d84d00e2bd4c86a5d5a2b3139e4396affa0a
arjunattam,vscode-chat,518710325,2776771043,MDExOkNsb3NlZEV2ZW50Mjc3Njc3MTA0Mw==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2776771043,284612,closed,NA,2019-11-06T20:27:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/450/events,NA
arjunattam,vscode-chat,514817866,2756776707,MDEyOkxhYmVsZWRFdmVudDI3NTY3NzY3MDc=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2756776707,49699333,labeled,NA,2019-10-30T16:39:11Z,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/449/events,NA
arjunattam,vscode-chat,514817866,3153031521,MDExOkNsb3NlZEV2ZW50MzE1MzAzMTUyMQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031521,284612,closed,NA,2020-03-22T20:09:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/449/events,NA
arjunattam,vscode-chat,514817866,3153031623,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQzMTUzMDMxNjIz,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031623,49699333,head_ref_deleted,NA,2020-03-22T20:09:44Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/449/events,NA
arjunattam,vscode-chat,514817863,2756776672,MDEyOkxhYmVsZWRFdmVudDI3NTY3NzY2NzI=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2756776672,49699333,labeled,NA,2019-10-30T16:39:11Z,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/448/events,NA
arjunattam,vscode-chat,514817863,3153031509,MDExOkNsb3NlZEV2ZW50MzE1MzAzMTUwOQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031509,284612,closed,NA,2020-03-22T20:09:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/448/events,NA
arjunattam,vscode-chat,514817863,3153031611,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQzMTUzMDMxNjEx,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031611,49699333,head_ref_deleted,NA,2020-03-22T20:09:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/448/events,NA
arjunattam,vscode-chat,514817805,2756776352,MDEyOkxhYmVsZWRFdmVudDI3NTY3NzYzNTI=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2756776352,49699333,labeled,NA,2019-10-30T16:39:06Z,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/447/events,NA
arjunattam,vscode-chat,514817805,3153031506,MDExOkNsb3NlZEV2ZW50MzE1MzAzMTUwNg==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031506,284612,closed,NA,2020-03-22T20:09:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/447/events,NA
arjunattam,vscode-chat,514817805,3153031620,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQzMTUzMDMxNjIw,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031620,49699333,head_ref_deleted,NA,2020-03-22T20:09:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/447/events,NA
arjunattam,vscode-chat,514817775,2756776162,MDEyOkxhYmVsZWRFdmVudDI3NTY3NzYxNjI=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2756776162,49699333,labeled,NA,2019-10-30T16:39:03Z,dependencies,0366d6,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/446/events,NA
arjunattam,vscode-chat,514817775,3153031501,MDExOkNsb3NlZEV2ZW50MzE1MzAzMTUwMQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031501,284612,closed,NA,2020-03-22T20:09:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/446/events,NA
arjunattam,vscode-chat,514817775,3153031617,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQzMTUzMDMxNjE3,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031617,49699333,head_ref_deleted,NA,2020-03-22T20:09:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/446/events,NA
arjunattam,vscode-chat,514061307,2752925194,MDExOkNsb3NlZEV2ZW50Mjc1MjkyNTE5NA==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2752925194,34457,closed,NA,2019-10-29T16:38:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/445/events,NA
arjunattam,vscode-chat,514060197,2752988004,MDE0Ok1lbnRpb25lZEV2ZW50Mjc1Mjk4ODAwNA==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2752988004,34457,mentioned,NA,2019-10-29T16:54:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/444/events,NA
arjunattam,vscode-chat,514060197,2752988006,MDE1OlN1YnNjcmliZWRFdmVudDI3NTI5ODgwMDY=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2752988006,34457,subscribed,NA,2019-10-29T16:54:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/444/events,NA
arjunattam,vscode-chat,514060197,2753120927,MDE0Ok1lbnRpb25lZEV2ZW50Mjc1MzEyMDkyNw==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2753120927,284612,mentioned,NA,2019-10-29T17:31:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/444/events,NA
arjunattam,vscode-chat,514060197,2753120928,MDE1OlN1YnNjcmliZWRFdmVudDI3NTMxMjA5Mjg=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2753120928,284612,subscribed,NA,2019-10-29T17:31:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/444/events,NA
arjunattam,vscode-chat,509326053,2726380892,MDEyOkxhYmVsZWRFdmVudDI3MjYzODA4OTI=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2726380892,284612,labeled,NA,2019-10-18T22:04:58Z,backlog,f2daae,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/443/events,NA
arjunattam,vscode-chat,509326053,2726380916,MDEzOkFzc2lnbmVkRXZlbnQyNzI2MzgwOTE2,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2726380916,284612,assigned,NA,2019-10-18T22:04:59Z,NA,NA,NA,NA,NA,NA,NA,284612,284612,https://api.github.com/repos/arjunattam/vscode-chat/issues/443/events,NA
arjunattam,vscode-chat,509326053,2726516049,MDE0OlVubGFiZWxlZEV2ZW50MjcyNjUxNjA0OQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2726516049,284612,unlabeled,NA,2019-10-18T23:23:52Z,backlog,f2daae,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/443/events,NA
arjunattam,vscode-chat,509326053,3265765157,MDE0Ok1lbnRpb25lZEV2ZW50MzI2NTc2NTE1Nw==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3265765157,284612,mentioned,NA,2020-04-23T16:16:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/443/events,NA
arjunattam,vscode-chat,509326053,3265765161,MDE1OlN1YnNjcmliZWRFdmVudDMyNjU3NjUxNjE=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3265765161,284612,subscribed,NA,2020-04-23T16:16:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/443/events,NA
arjunattam,vscode-chat,508823159,2723386004,MDExOk1lcmdlZEV2ZW50MjcyMzM4NjAwNA==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2723386004,284612,merged,6b1ac16ffa21a1c494af77d275eee7249878c2a3,2019-10-18T03:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/442/events,https://api.github.com/repos/arjunattam/vscode-chat/commits/6b1ac16ffa21a1c494af77d275eee7249878c2a3
arjunattam,vscode-chat,508823159,2723386009,MDExOkNsb3NlZEV2ZW50MjcyMzM4NjAwOQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2723386009,284612,closed,NA,2019-10-18T03:15:15Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/442/events,NA
arjunattam,vscode-chat,508823159,2745241117,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyNzQ1MjQxMTE3,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2745241117,284612,head_ref_deleted,NA,2019-10-25T19:27:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/442/events,NA
arjunattam,vscode-chat,508665307,2723180484,MDExOk1lcmdlZEV2ZW50MjcyMzE4MDQ4NA==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2723180484,284612,merged,4776491d6024070b7f184b198941bdd31ba9f8ca,2019-10-18T00:49:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/441/events,https://api.github.com/repos/arjunattam/vscode-chat/commits/4776491d6024070b7f184b198941bdd31ba9f8ca
arjunattam,vscode-chat,508665307,2723180492,MDExOkNsb3NlZEV2ZW50MjcyMzE4MDQ5Mg==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2723180492,284612,closed,NA,2019-10-18T00:49:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/441/events,NA
arjunattam,vscode-chat,508665307,2745241200,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyNzQ1MjQxMjAw,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2745241200,284612,head_ref_deleted,NA,2019-10-25T19:27:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/441/events,NA
arjunattam,vscode-chat,508641754,2722286151,MDEyOkxhYmVsZWRFdmVudDI3MjIyODYxNTE=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2722286151,284612,labeled,NA,2019-10-17T18:17:32Z,backlog,f2daae,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/440/events,NA
arjunattam,vscode-chat,508641754,2722286169,MDEzOkFzc2lnbmVkRXZlbnQyNzIyMjg2MTY5,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2722286169,284612,assigned,NA,2019-10-17T18:17:32Z,NA,NA,NA,NA,NA,NA,NA,284612,284612,https://api.github.com/repos/arjunattam/vscode-chat/issues/440/events,NA
arjunattam,vscode-chat,508641754,2722286501,MDE3OlJlbmFtZWRUaXRsZUV2ZW50MjcyMjI4NjUwMQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2722286501,284612,renamed,NA,2019-10-17T18:17:39Z,NA,NA,NA,"Open a view should not run ""setup"" on all chat providers","Opening the chat view should not run ""setup"" on all chat providers",NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/440/events,NA
arjunattam,vscode-chat,499069889,2666422419,MDEzOkFzc2lnbmVkRXZlbnQyNjY2NDIyNDE5,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2666422419,284612,assigned,NA,2019-09-26T19:21:26Z,NA,NA,NA,NA,NA,NA,NA,284612,284612,https://api.github.com/repos/arjunattam/vscode-chat/issues/438/events,NA
arjunattam,vscode-chat,499069889,2666422517,MDEyOkxhYmVsZWRFdmVudDI2NjY0MjI1MTc=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2666422517,284612,labeled,NA,2019-09-26T19:21:28Z,backlog,f2daae,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/438/events,NA
arjunattam,vscode-chat,499069889,2723180488,MDExOkNsb3NlZEV2ZW50MjcyMzE4MDQ4OA==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2723180488,284612,closed,NA,2019-10-18T00:49:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/438/events,NA
arjunattam,vscode-chat,497921159,2745200670,MDE1OlJlZmVyZW5jZWRFdmVudDI3NDUyMDA2NzA=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2745200670,284612,referenced,0c1a9cfcbc0e8fc4dbe02e058f29e88a2648a876,2019-10-25T19:10:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/437/events,https://api.github.com/repos/arjunattam/vscode-chat/commits/0c1a9cfcbc0e8fc4dbe02e058f29e88a2648a876
arjunattam,vscode-chat,497921159,2745200673,MDExOk1lcmdlZEV2ZW50Mjc0NTIwMDY3Mw==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2745200673,284612,merged,0c1a9cfcbc0e8fc4dbe02e058f29e88a2648a876,2019-10-25T19:10:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/437/events,https://api.github.com/repos/arjunattam/vscode-chat/commits/0c1a9cfcbc0e8fc4dbe02e058f29e88a2648a876
arjunattam,vscode-chat,497921159,2745200679,MDExOkNsb3NlZEV2ZW50Mjc0NTIwMDY3OQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2745200679,284612,closed,NA,2019-10-25T19:10:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/437/events,NA
arjunattam,vscode-chat,497921159,2745240909,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyNzQ1MjQwOTA5,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2745240909,284612,head_ref_deleted,NA,2019-10-25T19:27:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/437/events,NA
arjunattam,vscode-chat,496866926,2659406059,MDExOk1lcmdlZEV2ZW50MjY1OTQwNjA1OQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2659406059,284612,merged,6f5581ee3dc2753331333b689f519543dca04c2a,2019-09-24T20:16:56Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/436/events,https://api.github.com/repos/arjunattam/vscode-chat/commits/6f5581ee3dc2753331333b689f519543dca04c2a
arjunattam,vscode-chat,496866926,2659406067,MDExOkNsb3NlZEV2ZW50MjY1OTQwNjA2Nw==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2659406067,284612,closed,NA,2019-09-24T20:16:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/436/events,NA
arjunattam,vscode-chat,496866926,2659406201,MDE5OkhlYWRSZWZEZWxldGVkRXZlbnQyNjU5NDA2MjAx,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2659406201,284612,head_ref_deleted,NA,2019-09-24T20:17:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/436/events,NA
arjunattam,vscode-chat,496838595,3153031496,MDExOkNsb3NlZEV2ZW50MzE1MzAzMTQ5Ng==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/3153031496,284612,closed,NA,2020-03-22T20:09:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/435/events,NA
arjunattam,vscode-chat,489511700,2609157541,MDEyOkxhYmVsZWRFdmVudDI2MDkxNTc1NDE=,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2609157541,284612,labeled,NA,2019-09-05T03:45:54Z,backlog,f2daae,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/434/events,NA
arjunattam,vscode-chat,489511700,2745276139,MDExOkNsb3NlZEV2ZW50Mjc0NTI3NjEzOQ==,https://api.github.com/repos/arjunattam/vscode-chat/issues/events/2745276139,284612,closed,NA,2019-10-25T19:42:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.github.com/repos/arjunattam/vscode-chat/issues/434/events,NA
